	A-ID	BIOLOGY1	BIOLOGY2	BIOLOGY_prac	CHEMISTRY1	CHEMISTRY2	CHEMISTRY_prac	ENGLISH1	ENGLISH2	ISLAMIYAT1	ISLAMIYAT2	MATHEMATICS1	MATHEMATICS2	PAKSTUDIES1	PAKSTUDIES2	PHYSICS1	PHYSICS2	PHYSICS_prac	URDU1	URDU2
403	802800	22	35	28.0	22	53	22.0	44	41.0	36	37	25	56	31	28.0	22	28	23.0	61	54
404	802802	27	45	29.0	22	54	21.0	59	56.0	34	45	28	61	21	30.0	44	32	23.0	55	59
405	802804	28	33	26.0	22	49	21.0	41	52.0	43	41	32	62	29	34.0	34	22	23.0	62	60
406	802806	27	41	25.0	23	37	24.0	48	40.0	39	41	40	48	28	30.0	37	22	23.0	60	53
407	802808	33	43	26.0	22	59	20.0	46	46.0	35	38	25	66	37	36.0	22	26	24.0	61	56
408	802810	27	35	27.0	32	43	19.0	33	47.0	36	45	41	63	37	33.0	32	28	24.0	49	62
409	802818	24	20	27.0	27	44	20.0	38	42.0	32	37	48	55	22	29.0	24	30	26.0	41	43
410	802820	20	32	28.0	25	38	23.0	25	52.0	41	21	33	51	29	21.0	34	21	20.0	50	40
411	802822	34	47	29.0	32	56	27.0	47	48.0	35	40	48	71	32	27.0	47	27	24.0	48	50
412	802824	24	33	27.0	14	39	24.0	32	44.0	33	32	28	49	23	24.0	20	27	23.0	52	52
413	802826	49	40	26.0	25	58	25.0	43	52.0	38	41	41	68	37	37.0	36	36	23.0	53	63
414	802828	20	23	25.0	15	26	23.0	42	58.0	39	42	41	38	36	37.0	23	24	24.0	41	55
415	802830	32	26	26.0	26	37	24.0	53	55.0	41	37	53	58	28	39.0	37	30	23.0	51	53
416	802832	49	51	26.0	39	59	27.0	43	60.0	26	42	34	74	35	41.0	27	51	22.0	53	60
417	802834	52	54	29.0	46	60	27.0	58	60.0	44	48	33	75	36	43.0	44	57	24.0	61	59
418	802837	54	52	28.0	38	55	27.0	50	58.0	42	48	30	74	38	40.0	44	41	24.0	45	65
419	802838	54	48	29.0	36	55	27.0	59	62.0	39	45	25	75	39	43.0	49	48	26.0	51	57
420	802841	22	20	27.0	28	41	24.0	42	45.0	33	27	30	54	30	18.0	26	38	23.0	53	34
421	802842	30	40	27.0	25	41	24.0	47	49.0	28	44	63	66	29	35.0	38	41	23.0	44	47
422	802843	35	30	0.0	27	52	0.0	57	45.0	29	20	37	32	31	12.0	28	29	0.0	50	49
423	802844	52	47	29.0	44	49	26.0	51	58.0	47	45	68	70	44	40.0	29	45	23.0	57	62
424	802847	55	51	26.0	38	47	24.0	40	46.0	43	33	53	52	34	40.0	24	43	24.0	43	48
425	802848	23	34	27.0	23	36	23.0	26	33.0	29	39	48	39	23	28.0	24	29	23.0	47	40
426	802851	41	36	28.0	28	45	25.0	51	47.0	39	48	26	62	39	37.0	25	34	24.0	56	55
427	802853	25	26	27.0	24	29	23.0	27	40.0	23	38	33	52	17	24.0	27	21	22.0	42	42
428	802855	30	21	26.0	21	43	23.0	47	52.0	24	40	28	64	31	32.0	27	28	23.0	41	49
429	802856	27	26	25.0	31	35	24.0	40	55.0	36	38	58	57	28	36.0	36	36	23.0	37	59
430	802859	51	46	28.0	43	53	26.0	51	52.0	37	30	56	75	36	36.0	33	44	24.0	45	52
431	802861	27	24	28.0	27	40	24.0	30	51.0	32	34	25	59	24	28.0	21	41	26.0	28	48
432	802862	32	38	25.0	21	44	23.0	42	49.0	39	45	60	57	34	37.0	30	39	26.0	58	58
433	802864	45	40	26.0	38	49	26.0	45	50.0	45	47	25	65	34	27.0	42	44	25.0	49	57
434	802866	29	20	24.0	30	25	26.0	32	34.0	48	35	25	30	37	36.0	37	25	25.0	56	57
435	802867	53	57	25.0	32	55	27.0	60	64.0	43	42	47	73	33	43.0	39	56	26.0	60	62
436	802869	50	52	27.0	33	58	27.0	46	63.0	40	43	35	73	28	39.0	52	52	26.0	56	61
437	802871	44	47	24.0	37	52	24.0	47	54.0	45	45	38	66	35	40.0	52	39	25.0	62	63
438	802873	40	32	26.0	31	53	23.0	54	59.0	42	41	33	74	28	41.0	38	29	24.0	56	57
439	802874	38	23	29.0	23	31	23.0	48	49.0	37	42	27	51	34	38.0	36	35	23.0	50	59
440	802876	34	47	26.0	27	33	23.0	55	52.0	46	44	48	74	33	41.0	38	41	25.0	57	60
441	802878	46	51	24.0	28	52	24.0	42	42.0	43	43	60	71	35	37.0	39	38	26.0	55	59
442	802880	44	49	23.0	39	55	25.0	43	58.0	44	47	35	69	36	39.0	48	51	25.0	47	57
443	802881	37	42	0.0	30	31	0.0	33	41.0	43	33	57	27	33	29.0	25	41	0.0	50	51
444	802883	56	53	30.0	47	60	28.0	58	61.0	44	48	32	74	42	39.0	36	51	26.0	60	66
445	802884	56	54	28.0	47	60	28.0	58	60.0	43	46	54	74	41	37.0	44	54	25.0	58	62
446	802887	36	46	28.0	29	51	25.0	50	54.0	47	39	45	60	34	34.0	20	28	26.0	48	55
447	802888	31	42	24.0	22	51	24.0	56	56.0	39	47	30	60	36	37.0	35	40	27.0	56	59
448	802890	37	46	26.0	31	46	23.0	40	51.0	43	35	58	61	41	33.0	31	34	25.0	47	54
449	802891	20	26	24.0	40	20	24.0	33	51.0	42	38	37	48	37	33.0	37	27	25.0	54	51
450	802892	36	36	25.0	32	45	20.0	37	57.0	33	37	33	45	24	35.0	36	41	25.0	51	51
451	802895	41	37	24.0	49	46	20.0	54	53.0	37	43	45	60	31	38.0	42	44	25.0	61	54
452	802897	11	28	27.0	20	38	21.0	44	48.0	28	38	33	44	28	27.0	34	44	26.0	39	48
453	802899	21	12	24.0	25	29	19.0	25	42.0	30	31	32	34	21	27.0	27	23	24.0	48	41
454	802900	21	27	26.0	33	42	21.0	32	50.0	35	43	47	63	22	34.0	25	32	26.0	51	54
455	802903	20	30	26.0	28	42	18.0	51	54.0	26	39	31	34	21	36.0	21	32	26.0	61	58
456	802905	38	32	28.0	39	47	19.0	43	52.0	38	34	40	51	36	31.0	32	43	24.0	58	58
457	802907	43	42	27.0	44	50	21.0	46	56.0	46	43	43	59	34	37.0	41	40	26.0	57	60
458	802909	36	42	28.0	34	47	18.0	40	58.0	31	35	30	53	31	39.0	32	41	26.0	63	55
460	802913	32	41	26.0	24	53	24.0	45	61.0	39	37	53	49	40	38.0	25	38	25.0	53	58
461	802914	43	47	25.0	47	54	24.0	56	61.0	43	46	51	61	42	45.0	33	42	25.0	58	63
462	802915	52	54	29.0	42	57	27.0	58	59.0	42	48	40	72	42	46.0	41	56	26.0	65	56
463	802916	54	55	27.0	41	60	27.0	63	61.0	47	49	45	62	41	45.0	39	51	26.0	61	65
464	802917	24	35	26.0	20	44	23.0	39	57.0	38	40	38	53	34	30.0	34	25	26.0	54	59
465	802918	26	42	27.0	35	59	24.0	46	60.0	42	39	52	59	27	40.0	40	41	26.0	62	62
466	802919	35	39	26.0	21	56	24.0	54	65.0	44	41	40	59	39	38.0	20	36	25.0	62	61
467	802920	24	42	25.0	24	51	23.0	50	57.0	38	37	33	46	34	31.0	20	38	23.0	55	47
468	802921	51	51	29.0	30	57	27.0	59	66.0	46	48	41	71	37	31.0	32	45	26.0	62	59
469	802922	45	47	28.0	47	53	26.0	61	63.0	44	43	51	72	39	38.0	42	45	22.0	62	61
470	802923	21	20	27.0	28	32	23.0	34	49.0	32	26	26	54	31	31.0	25	28	25.0	51	49
471	802924	30	40	28.0	35	42	24.0	56	57.0	36	42	42	59	38	36.0	42	35	25.0	56	60
472	802925	48	51	29.0	48	55	27.0	46	62.0	46	36	56	73	35	35.0	50	47	25.0	65	63
473	802926	41	42	28.0	34	46	20.0	57	59.0	33	38	31	71	29	30.0	34	49	24.0	60	56
478	802959	41	57	25.0	41	44	23.0	61	58.0	40	47	25	34	41	36.0	40	44	13.0	65	70
479	802964	36	52	24.0	24	27	21.0	43	45.0	45	46	25	53	39	35.0	24	43	13.0	48	60
480	802968	23	27	22.0	29	26	20.0	40	40.0	44	46	25	40	34	33.0	21	27	11.0	52	58
495	803045	48	57	27.0	52	44	28.0	68	72.0	41	47	67	72	37	43.0	58	50	24.0	61	66
496	803048	47	59	24.0	45	51	28.0	68	66.0	49	47	51	73	39	47.0	49	55	23.0	56	68
497	803051	43	51	23.0	37	40	23.0	55	63.0	40	47	29	44	24	41.0	27	48	13.0	56	68
498	803054	40	54	21.0	43	39	24.0	49	66.0	48	47	27	45	46	40.0	30	42	11.0	64	70
499	803057	51	57	29.0	41	52	28.0	70	68.0	48	49	54	64	47	45.0	59	50	24.0	61	67
500	803059	34	27	19.0	24	12	20.0	40	43.0	29	44	29	30	27	26.0	24	27	12.0	43	55
501	803063	30	38	25.0	24	36	29.0	38	41.0	27	40	25	48	29	28.0	20	39	12.0	52	60
502	803065	45	49	29.0	39	33	27.0	42	51.0	33	45	25	49	35	36.0	41	39	28.0	55	56
503	803066	50	54	20.0	42	47	28.0	53	48.0	42	48	38	70	36	42.0	48	38	12.0	46	62
504	803067	20	40	23.0	23	33	24.0	51	41.0	32	37	25	25	31	25.0	25	31	24.0	52	49
505	803068	36	52	20.0	25	32	21.0	53	58.0	39	46	25	49	30	35.0	34	42	23.0	49	63
506	803069	48	55	28.0	48	44	28.0	55	66.0	39	49	49	64	38	39.0	48	47	25.0	65	68
507	803070	41	48	29.0	37	36	26.0	56	61.0	41	45	27	43	34	36.0	40	39	14.0	48	64
511	803082	21	34	28.0	33	34	26.0	28	40.0	47	45	29	39	35	33.0	34	30	21.0	49	47
512	803084	44	51	28.0	37	40	23.0	53	57.0	46	49	41	65	44	45.0	43	41	22.0	63	60
513	803087	39	51	21.0	52	46	18.0	49	53.0	47	45	35	51	47	43.0	48	48	21.0	65	58
514	803089	34	52	24.0	35	43	24.0	52	52.0	46	45	28	39	32	39.0	35	43	21.0	56	55
515	803092	20	28	24.0	32	32	18.0	25	33.0	41	27	33	35	24	43.0	29	33	22.0	30	46
516	803094	40	34	19.0	32	26	17.0	38	34.0	41	40	34	56	37	37.0	39	32	12.0	54	55
517	803097	50	53	27.0	49	50	20.0	40	58.0	49	43	40	53	46	44.0	50	54	21.0	59	61
518	803099	40	47	27.0	33	47	29.0	55	53.0	45	48	31	42	41	41.0	42	41	15.0	53	64
519	803106	39	33	20.0	41	35	20.0	37	55.0	45	49	33	35	36	31.0	47	43	19.0	56	52
520	803109	38	44	25.0	26	41	23.0	53	52.0	42	44	25	38	31	28.0	40	49	13.0	53	58
521	803111	21	23	19.0	35	32	17.0	49	46.0	38	46	25	38	36	25.0	34	39	23.0	55	56
522	803114	35	22	27.0	20	29	20.0	30	39.0	33	32	18	34	20	23.0	32	37	12.0	37	50
523	803116	24	45	29.0	36	42	28.0	36	58.0	44	47	36	53	36	41.0	37	49	29.0	59	56
524	803119	35	38	27.0	24	30	27.0	50	45.0	39	46	18	41	39	34.0	30	47	11.0	55	60
525	803124	30	32	20.0	23	30	21.0	44	37.0	48	43	30	32	34	30.0	25	33	12.0	49	57
526	803126	35	35	19.0	42	32	19.0	36	48.0	45	40	36	44	36	34.0	44	48	25.0	54	48
527	803129	42	47	26.0	33	50	26.0	52	56.0	49	50	25	53	43	42.0	42	53	15.0	60	63
528	803131	20	21	28.0	28	37	28.0	37	58.0	38	42	51	45	37	30.0	30	38	28.0	50	53
529	803134	29	40	24.0	23	33	21.0	44	47.0	40	38	25	58	31	41.0	27	40	14.0	57	58
530	803136	24	37	28.0	36	39	26.0	25	35.0	46	42	34	60	37	34.0	43	47	29.0	50	54
531	803139	34	35	20.0	28	23	20.0	46	42.0	38	38	29	56	33	40.0	27	42	14.0	47	58
533	803144	44	47	26.0	37	41	21.0	49	53.0	41	47	34	62	39	35.0	40	47	15.0	49	49
534	803146	31	40	21.0	44	39	19.0	32	51.0	47	45	27	64	47	38.0	43	53	22.0	56	49
535	803149	44	56	29.0	45	45	27.0	60	62.0	45	48	50	67	42	44.0	54	59	14.0	60	58
536	803151	41	39	24.0	44	33	23.0	31	46.0	47	41	25	47	43	33.0	44	40	20.0	57	54
537	803154	25	48	22.0	20	37	22.0	37	51.0	37	47	32	57	28	35.0	37	47	13.0	53	53
538	803156	41	47	23.0	52	54	17.0	36	61.0	45	47	53	66	40	45.0	47	48	22.0	63	58
539	803158	53	54	28.0	52	55	26.0	64	58.0	46	49	51	72	38	45.0	51	52	28.0	59	69
540	803160	32	21	26.0	33	20	13.0	25	30.0	42	37	13	33	23	31.0	41	20	25.0	51	47
541	803162	55	55	29.0	38	58	29.0	62	70.0	48	50	44	69	39	47.0	47	59	26.0	58	61
542	803164	27	28	27.0	22	20	24.0	40	15.0	37	39	12	38	21	40.0	44	32	25.0	47	52
543	803166	45	41	28.0	49	44	26.0	58	67.0	39	48	44	63	45	45.0	37	50	16.0	65	61
544	803168	37	44	28.0	46	40	18.0	53	54.0	42	44	38	62	28	43.0	50	32	25.0	53	56
545	803170	39	41	29.0	35	40	28.0	56	65.0	45	42	43	65	37	33.0	44	34	28.0	57	55
546	803172	40	38	21.0	42	45	26.0	48	60.0	50	47	40	63	45	45.0	49	45	21.0	57	45
547	803174	43	44	25.0	40	53	21.0	49	59.0	42	45	28	68	38	42.0	43	47	15.0	61	56
548	803176	29	40	25.0	43	40	25.0	39	58.0	46	45	42	63	38	41.0	48	36	27.0	58	52
549	803178	44	46	26.0	46	43	25.0	59	64.0	46	48	36	63	37	44.0	37	43	16.0	62	63
550	803180	29	42	27.0	45	32	23.0	44	56.0	46	48	46	63	34	40.0	47	29	25.0	59	48
551	803182	35	41	26.0	33	33	23.0	51	54.0	30	44	40	40	33	41.0	31	46	16.0	48	60
552	803184	34	46	29.0	46	46	27.0	40	57.0	47	50	47	68	36	35.0	46	45	30.0	58	48
553	803186	20	38	25.0	20	30	23.0	47	53.0	43	48	19	57	29	39.0	27	33	16.0	49	57
554	803188	35	46	29.0	41	54	26.0	45	68.0	47	47	46	61	40	41.0	53	45	28.0	59	57
555	803190	34	29	24.0	29	20	25.0	53	46.0	46	47	26	36	38	32.0	30	20	15.0	59	45
557	803193	49	55	29.0	41	48	22.0	66	59.0	44	46	62	69	34	39.0	54	48	21.0	59	59
560	803232	23	14	14.0	28	11	25.0	25	37.0	44	27	33	14	23	19.0	27	23	24.0	50	42
561	803237	46	49	21.0	46	39	30.0	43	63.0	43	46	58	57	48	45.0	51	45	21.0	60	64
562	803238	50	49	20.0	44	44	28.0	48	64.0	43	48	49	50	41	43.0	46	44	21.0	65	65
563	803239	29	32	22.0	34	22	27.0	30	49.0	43	41	27	39	23	38.0	30	38	26.0	47	64
564	803240	21	24	15.0	26	17	22.0	27	38.0	45	33	28	33	31	34.0	22	28	23.0	51	47
565	803241	20	38	22.0	28	25	23.0	57	59.0	38	43	51	55	34	29.0	34	34	26.0	60	55
566	803243	38	53	22.0	20	47	24.0	52	61.0	47	49	30	58	39	41.0	52	35	28.0	60	66
567	803245	38	47	22.0	30	45	24.0	59	57.0	36	41	30	50	40	41.0	39	38	21.0	54	61
568	803259	20	22	23.0	20	17	19.0	25	55.0	42	40	34	39	33	33.0	34	31	25.0	64	69
569	803261	32	32	23.0	34	40	23.0	36	56.0	44	44	37	43	33	29.0	33	32	25.0	58	56
570	803263	41	46	24.0	49	32	28.0	33	59.0	46	48	30	56	39	38.0	44	46	25.0	59	64
571	803265	40	52	22.0	43	44	30.0	59	57.0	44	48	62	62	37	39.0	48	43	26.0	57	60
572	803267	26	31	23.0	45	40	27.0	36	54.0	45	44	47	55	32	29.0	34	49	28.0	59	62
573	803271	31	38	22.0	20	33	23.0	52	47.0	40	37	26	56	35	31.0	36	30	25.0	56	53
574	803273	37	51	29.0	45	39	30.0	43	66.0	46	44	57	56	42	40.0	45	43	28.0	61	58
575	803276	36	55	22.0	36	43	26.0	40	66.0	48	50	49	67	40	41.0	43	49	26.0	59	60
576	803277	26	33	14.0	33	30	22.0	49	53.0	36	46	30	32	28	33.0	32	37	28.0	49	64
577	803278	32	20	23.0	33	36	27.0	34	56.0	48	46	53	60	36	35.0	44	26	30.0	60	57
578	803279	41	55	19.0	39	45	30.0	61	66.0	44	39	49	66	32	40.0	49	47	25.0	58	67
579	803280	43	55	16.0	50	45	30.0	61	71.0	49	45	62	69	40	40.0	56	55	30.0	56	65
580	803281	37	36	22.0	32	23	30.0	58	55.0	42	41	39	46	37	31.0	43	36	29.0	61	54
581	803282	26	35	15.0	32	25	24.0	25	49.0	45	40	36	39	37	26.0	35	23	24.0	51	50
582	803283	25	23	22.0	32	33	19.0	30	53.0	36	38	27	36	17	31.0	29	23	28.0	55	53
583	803284	27	20	15.0	21	29	24.0	30	50.0	45	33	16	32	35	31.0	24	35	24.0	50	43
584	803285	28	13	22.0	35	28	26.0	34	50.0	45	38	34	46	27	37.0	32	33	24.0	58	54
585	803287	43	55	21.0	37	49	29.0	54	62.0	49	45	43	69	45	47.0	46	49	25.0	63	67
586	803288	42	46	17.0	50	34	30.0	40	61.0	49	48	43	58	47	38.0	36	44	26.0	61	61
587	803289	38	55	21.0	32	52	29.0	55	68.0	45	49	61	65	41	41.0	50	49	26.0	64	67
588	803291	35	39	21.0	24	40	23.0	55	54.0	44	36	29	45	39	30.0	41	26	25.0	57	47
590	803293	51	51	20.0	47	48	29.0	49	65.0	45	41	43	62	42	41.0	48	43	20.0	54	58
592	803295	28	38	18.0	35	34	24.0	54	56.0	43	31	36	48	24	38.0	47	41	25.0	60	64
594	803297	49	56	26.0	57	49	30.0	53	63.0	50	48	60	66	37	45.0	52	52	27.0	63	57
595	803299	41	60	24.0	48	48	30.0	63	70.0	45	50	63	73	43	39.0	50	49	23.0	61	67
596	803301	27	40	24.0	23	29	24.0	58	62.0	41	44	50	56	31	38.0	42	26	25.0	57	59
597	803303	51	53	25.0	45	54	28.0	58	71.0	47	45	67	68	36	37.0	58	50	29.0	51	54
598	803305	41	56	30.0	53	42	27.0	38	68.0	48	46	51	66	38	44.0	51	53	30.0	63	64
599	803307	37	47	25.0	44	42	27.0	61	68.0	31	39	58	54	41	28.0	50	45	30.0	57	49
600	803309	48	53	26.0	48	51	25.0	41	68.0	41	47	41	54	44	41.0	47	42	30.0	60	63
601	803311	45	52	24.0	24	39	25.0	52	58.0	37	37	39	50	36	36.0	44	35	27.0	62	58
602	803313	35	44	24.0	33	44	22.0	34	62.0	43	47	33	47	40	38.0	37	37	26.0	55	58
603	803315	54	45	29.0	39	40	29.0	57	66.0	47	46	46	36	31	36.0	38	38	30.0	60	57
604	803317	33	48	25.0	44	37	30.0	43	63.0	41	45	39	68	30	33.0	44	37	27.0	57	54
605	803319	23	25	23.0	33	21	28.0	25	57.0	46	44	35	53	29	33.0	30	24	24.0	50	46
606	803321	49	51	23.0	53	46	28.0	37	37.0	45	41	41	49	32	30.0	54	35	24.0	51	54
607	803323	38	36	27.0	35	43	27.0	43	57.0	42	37	53	60	45	36.0	45	35	25.0	61	57
608	803326	38	37	24.0	26	38	28.0	60	59.0	46	39	39	66	33	37.0	52	44	23.0	57	60
609	803328	41	36	25.0	45	36	27.0	29	54.0	32	34	25	52	43	27.0	35	38	26.0	51	55
610	803330	21	34	26.0	26	26	24.0	39	47.0	46	43	28	25	30	27.0	24	32	23.0	58	55
611	803332	20	22	25.0	18	16	26.0	45	15.0	39	34	25	39	26	22.0	27	27	23.0	47	41
612	803334	40	30	25.0	34	43	27.0	55	45.0	45	45	30	49	36	39.0	40	43	24.0	61	59
613	803336	30	32	20.0	31	20	26.0	45	47.0	46	44	26	33	24	38.0	33	31	25.0	55	54
614	803337	29	25	26.0	42	29	28.0	43	44.0	45	44	47	43	46	36.0	46	37	24.0	61	55
615	803339	20	26	23.0	23	21	26.0	29	26.0	42	36	37	19	21	36.0	24	32	22.0	41	46
616	803340	25	35	26.0	24	30	24.0	26	40.0	33	42	13	32	30	33.0	26	27	24.0	57	57
617	803341	20	20	24.0	21	10	23.0	25	25.0	28	24	25	28	17	18.0	17	23	25.0	47	46
618	803342	51	56	27.0	48	49	30.0	57	62.0	49	45	64	71	43	43.0	52	50	30.0	64	66
619	803343	51	40	26.0	46	51	27.0	38	51.0	49	45	41	63	48	47.0	45	49	28.0	63	53
620	803344	44	54	26.0	47	42	27.0	39	62.0	44	42	59	72	43	43.0	47	46	26.0	64	61
621	803345	25	24	26.0	27	37	23.0	29	32.0	45	41	35	53	45	34.0	43	30	23.0	60	56
622	803346	41	53	27.0	38	50	26.0	47	59.0	42	46	42	70	41	37.0	41	53	24.0	63	60
624	803347	29	27	24.0	27	42	23.0	33	47.0	45	40	25	49	27	34.0	34	37	23.0	59	52
647	803382	25	38	27.0	35	30	24.0	51	34.0	44	43	26	55	35	33.0	37	38	28.0	61	54
648	803385	20	33	15.0	24	10	21.0	46	16.0	35	39	27	45	36	22.0	31	29	26.0	44	45
649	803386	42	55	23.0	52	55	30.0	50	58.0	48	47	58	75	37	43.0	55	54	22.0	55	62
650	803387	27	41	24.0	23	29	28.0	26	48.0	45	47	25	46	33	34.0	24	36	25.0	56	59
651	803388	42	52	26.0	29	45	28.0	61	51.0	36	48	52	68	36	40.0	50	47	23.0	51	58
652	803389	49	49	23.0	40	55	29.0	60	61.0	43	41	60	69	37	41.0	52	47	22.0	56	49
653	803397	49	52	29.0	52	56	30.0	58	65.0	43	50	54	66	39	45.0	52	44	28.0	65	61
654	803398	33	46	22.0	23	43	26.0	57	55.0	43	46	54	67	38	39.0	48	43	25.0	56	58
655	803399	46	51	24.0	52	50	28.0	54	69.0	46	49	69	72	41	44.0	55	57	26.0	63	60
656	803400	44	28	22.0	42	27	24.0	26	36.0	46	45	25	37	19	32.0	35	29	23.0	58	50
657	803417	39	53	25.0	43	46	29.0	59	53.0	48	50	38	65	31	43.0	41	47	23.0	57	66
659	803422	16	21	22.0	20	20	21.0	25	34.0	42	42	29	31	18	21.0	20	22	23.0	48	58
661	803429	22	21	29.0	33	15	23.0	28	25.0	48	40	46	35	22	39.0	21	40	24.0	48	59
664	803443	20	20	21.0	30	20	22.0	28	47.0	41	38	27	43	24	26.0	23	36	26.0	52	52
665	803446	20	20	10.0	29	25	20.0	57	33.0	33	38	34	41	22	32.0	34	36	25.0	49	58
667	803451	25	41	10.0	39	34	26.0	59	43.0	39	45	25	34	28	28.0	38	33	25.0	50	54
670	803456	32	21	21.0	31	29	23.0	34	40.0	45	43	25	49	28	29.0	31	40	23.0	56	60
672	803462	15	25	21.0	30	20	28.0	31	44.0	44	41	27	42	28	31.0	25	29	24.0	57	60
673	803465	20	23	23.0	34	25	29.0	25	33.0	42	46	29	46	31	33.0	26	31	26.0	48	57
678	803480	22	29	10.0	32	31	28.0	57	61.0	22	40	34	55	20	40.0	22	36	25.0	50	64
682	803486	28	42	0.0	28	32	0.0	38	38.0	26	23	13	34	25	28.0	16	34	0.0	41	39
684	803488	31	44	0.0	17	31	0.0	35	34.0	37	28	17	45	22	17.0	26	38	0.0	47	36
685	803493	20	20	19.0	21	20	19.0	36	41.0	47	46	26	49	36	33.0	34	35	25.0	61	63
686	803495	28	20	18.0	25	25	23.0	48	43.0	47	45	25	51	34	39.0	31	41	26.0	59	65
687	803497	31	10	19.0	28	25	26.0	40	49.0	40	37	46	40	32	30.0	41	28	29.0	59	65
688	803501	30	29	19.0	34	35	25.0	38	43.0	46	45	39	65	42	35.0	45	41	25.0	61	61
689	803505	36	20	22.0	42	23	20.0	51	48.0	41	40	32	70	27	31.0	35	25	25.0	46	57
690	803511	24	23	19.0	30	28	22.0	38	31.0	42	36	25	33	41	34.0	39	39	26.0	53	53
695	803522	28	24	13.0	24	37	24.0	47	13.0	35	46	38	53	25	24.0	33	20	22.0	46	54
705	803542	25	35	0.0	27	25	0.0	28	36.0	38	31	25	14	39	37.0	30	25	0.0	57	51
724	803574	29	25	0.0	15	28	0.0	44	42.0	42	32	30	33	29	25.0	25	25	0.0	52	57
725	803584	33	36	11.0	26	45	18.0	49	49.0	47	46	26	39	38	36.0	24	20	25.0	57	58
726	803586	25	21	0.0	26	25	0.0	34	29.0	25	20	42	41	19	37.0	25	26	0.0	44	47
742	803616	20	39	17.0	30	33	16.0	57	51.0	47	46	49	60	33	37.0	40	48	21.0	47	59
743	803617	37	36	11.0	27	43	17.0	39	33.0	41	35	32	42	30	39.0	44	34	19.0	42	47
744	803618	36	52	11.0	30	39	19.0	62	66.0	46	47	52	72	40	37.0	57	44	25.0	57	59
745	803619	56	58	30.0	56	57	28.0	63	64.0	45	49	61	70	48	48.0	57	52	29.0	59	67
746	803620	28	34	12.0	33	32	19.0	39	47.0	44	42	35	61	36	39.0	38	30	22.0	49	53
747	803621	29	25	17.0	33	30	16.0	34	40.0	43	39	27	49	38	36.0	32	24	20.0	53	52
749	803623	44	57	24.0	45	53	20.0	43	51.0	41	43	41	55	33	36.0	31	46	24.0	50	52
750	803624	36	52	21.0	43	48	23.0	39	40.0	43	49	30	66	32	31.0	39	37	25.0	57	61
751	803625	39	47	23.0	33	43	19.0	37	37.0	41	42	30	56	31	31.0	40	41	23.0	54	52
752	803626	20	29	17.0	38	32	20.0	40	40.0	36	33	25	41	28	29.0	21	30	21.0	36	42
753	803627	46	45	19.0	41	47	20.0	41	44.0	37	38	39	64	20	33.0	32	42	24.0	49	57
754	803628	34	50	17.0	41	52	19.0	53	45.0	31	37	36	53	27	35.0	40	51	23.0	47	50
755	803629	25	24	28.0	24	26	15.0	25	28.0	32	24	7	32	21	29.0	20	24	23.0	38	41
756	803630	20	14	19.0	27	20	14.0	25	20.0	24	30	31	32	24	17.0	20	20	25.0	37	41
757	803631	41	60	17.0	44	60	17.0	47	58.0	45	45	43	73	42	34.0	42	47	22.0	60	54
758	803632	38	54	18.0	32	45	16.0	37	37.0	40	42	25	53	30	40.0	23	39	20.0	48	50
759	803633	34	50	19.0	33	43	19.0	38	42.0	36	32	51	52	33	34.0	21	32	20.0	50	44
760	803634	34	44	17.0	44	51	24.0	33	26.0	41	45	42	53	25	38.0	29	44	24.0	59	47
761	803635	42	51	28.0	34	48	22.0	47	55.0	42	40	30	45	34	40.0	40	42	25.0	56	57
762	803637	38	40	21.0	31	36	23.0	42	37.0	43	40	37	60	29	30.0	32	34	21.0	53	60
763	803638	44	22	20.0	36	35	24.0	34	38.0	43	31	42	47	28	25.0	29	28	22.0	50	34
764	803639	31	49	18.0	42	44	24.0	33	21.0	44	43	42	55	36	31.0	33	37	22.0	54	43
765	803640	41	50	19.0	40	49	25.0	40	46.0	48	47	37	54	37	30.0	29	52	20.0	60	51
766	803643	51	58	19.0	38	54	26.0	47	56.0	46	49	43	61	40	41.0	44	44	22.0	58	57
767	803645	51	57	28.0	49	50	29.0	58	61.0	47	46	66	68	41	35.0	48	42	25.0	52	50
768	803646	42	48	17.0	43	30	17.0	48	46.0	48	41	44	51	31	25.0	43	42	19.0	46	48
769	803655	40	46	15.0	46	47	24.0	39	49.0	46	48	28	49	31	30.0	41	49	20.0	54	58
770	803656	12	24	17.0	24	20	27.0	26	32.0	26	43	10	51	22	24.0	30	36	25.0	48	29
791	803736	41	42	17.0	51	53	26.0	46	53.0	46	42	59	49	30	39.0	48	49	26.0	49	63
792	803737	23	30	15.0	20	33	23.0	26	33.0	33	37	14	28	31	33.0	29	34	24.0	45	51
793	803739	24	34	15.0	21	38	22.0	34	43.0	42	40	30	37	31	30.0	44	43	24.0	45	52
794	803740	29	33	20.0	20	44	21.0	41	32.0	35	38	30	51	23	28.0	22	37	24.0	55	51
795	803742	20	20	17.0	20	28	20.0	36	18.0	32	26	10	33	28	32.0	31	24	21.0	47	37
796	803743	27	55	18.0	35	47	25.0	54	49.0	37	44	32	55	31	40.0	26	41	25.0	53	54
797	803744	20	35	21.0	20	30	20.0	31	25.0	29	37	11	30	24	27.0	34	10	24.0	51	53
