	A-ID	CHEMISTRY1	CHEMISTRY2	CHEMISTRY_prac	COMPUTERSCIENCE1	COMPUTERSCIENCE2	COMPUTER_prac	ENGLISH1	ENGLISH2	ISLAMIYAT1	ISLAMIYAT2	MATHEMATICS1	MATHEMATICS2	PAKSTUDIES1	PAKSTUDIES2	PHYSICS1	PHYSICS2	PHYSICS_prac	URDU1	URDU2
223	803543	30	33	25.0	37.0	41	44.0	45	31.0	47	44	43	70.0	35	40.0	42.0	44.0	25.0	51	59
224	803545	30	33	19.0	31.0	37	42.0	54	43.0	44	33	25	50.0	28	42.0	35.0	42.0	26.0	56	47
225	803547	10	20	19.0	25.0	24	44.0	37	15.0	38	33	35	48.0	23	36.0	26.0	22.0	23.0	41	43
226	803550	32	48	29.0	40.0	42	48.0	58	47.0	42	36	44	65.0	38	38.0	58.0	57.0	30.0	52	57
227	803551	39	37	25.0	40.0	40	35.0	47	57.0	42	43	42	60.0	33	36.0	40.0	47.0	26.0	54	57
228	803552	45	55	30.0	46.0	49	48.0	66	69.0	49	47	66	75.0	47	44.0	55.0	56.0	30.0	61	62
229	803554	25	44	20.0	30.0	37	48.0	47	29.0	45	40	30	66.0	28	29.0	37.0	37.0	25.0	49	56
230	803556	20	25	29.0	30.0	33	42.0	40	15.0	46	36	14	54.0	28	32.0	31.0	23.0	24.0	47	47
231	803557	15	24	20.0	29.0	33	42.0	37	14.0	38	29	27	50.0	20	36.0	20.0	26.0	24.0	48	45
232	803559	23	35	20.0	31.0	36	44.0	38	31.0	45	40	38	48.0	26	35.0	27.0	35.0	24.0	53	52
233	803561	11	32	0.0	29.0	29	0.0	44	54.0	30	40	29	17.0	22	32.0	29.0	25.0	0.0	50	49
234	803562	24	30	23.0	36.0	40	44.0	48	48.0	34	31	36	56.0	30	37.0	42.0	35.0	24.0	48	53
235	803564	30	40	23.0	38.0	36	44.0	53	38.0	40	43	30	67.0	29	39.0	29.0	36.0	28.0	54	57
236	803566	22	26	22.0	33.0	35	44.0	56	45.0	42	37	28	51.0	36	38.0	34.0	35.0	25.0	60	57
237	803568	22	39	29.0	39.0	34	47.0	62	43.0	47	37	51	60.0	35	42.0	47.0	53.0	25.0	59	59
238	803569	26	45	29.0	38.0	45	46.0	57	57.0	47	42	63	68.0	29	41.0	46.0	51.0	29.0	60	58
239	803572	20	20	25.0	37.0	30	45.0	36	20.0	40	41	48	54.0	35	40.0	41.0	39.0	26.0	54	57
240	803573	15	16	23.0	28.0	19	44.0	29	30.0	36	35	18	41.0	33	40.0	10.0	34.0	25.0	52	56
241	803591	26	41	21.0	39.0	33	38.0	43	56.0	47	41	33	49.0	35	36.0	26.0	31.0	24.0	55	57
242	803599	36	45	19.0	33.0	37	37.0	33	46.0	45	44	25	48.0	38	24.0	40.0	39.0	22.0	48	53
243	803600	42	43	24.0	31.0	32	41.0	34	40.0	42	45	35	46.0	43	34.0	32.0	38.0	22.0	57	50
244	803601	40	45	20.0	32.0	34	35.0	40	57.0	44	47	42	46.0	42	39.0	22.0	44.0	26.0	55	67
245	803602	26	27	19.0	36.0	24	34.0	29	19.0	34	25	19	30.0	37	17.0	11.0	34.0	27.0	38	34
246	803603	30	41	22.0	34.0	38	34.0	33	41.0	40	44	33	53.0	31	31.0	32.0	42.0	23.0	50	42
247	803604	26	28	20.0	35.0	38	37.0	38	39.0	34	26	12	30.0	32	17.0	33.0	35.0	25.0	44	45
248	803605	33	42	21.0	27.0	38	38.0	44	51.0	40	38	40	69.0	31	20.0	46.0	53.0	23.0	49	51
249	803607	31	52	26.0	26.0	41	42.0	49	57.0	45	42	35	68.0	41	37.0	38.0	49.0	23.0	55	60
250	803608	23	30	22.0	26.0	25	37.0	32	28.0	37	34	12	36.0	31	19.0	23.0	24.0	21.0	44	51
251	803609	22	34	18.0	17.0	22	42.0	41	44.0	26	32	16	32.0	23	17.0	23.0	22.0	19.0	42	46
252	803610	41	43	27.0	35.0	41	42.0	61	61.0	46	43	42	58.0	38	30.0	53.0	37.0	29.0	54	58
253	803611	27	28	24.0	17.0	33	48.0	46	40.0	29	30	25	50.0	21	11.0	30.0	31.0	29.0	31	40
254	803614	24	32	19.0	32.0	33	40.0	58	72.0	42	45	34	57.0	35	29.0	38.0	38.0	23.0	55	47
255	803615	22	27	15.0	31.0	33	38.0	58	65.0	42	39	10	37.0	35	21.0	34.0	31.0	20.0	57	54
256	803622	45	59	28.0	37.0	45	33.0	62	67.0	44	50	49	66.0	41	32.0	51.0	51.0	26.0	63	61
257	803657	29	40	23.0	31.0	46	35.0	53	61.0	49	49	25	51.0	38	42.0	42.0	33.0	24.0	58	70
258	803658	32	49	24.0	34.0	47	42.0	44	60.0	41	48	29	54.0	39	37.0	21.0	37.0	25.0	57	64
259	803659	39	45	16.0	38.0	41	29.0	40	55.0	39	46	40	53.0	37	28.0	32.0	44.0	26.0	51	59
260	803661	25	37	16.0	33.0	29	27.0	33	44.0	27	37	33	41.0	33	29.0	25.0	31.0	23.0	48	49
261	803662	26	39	16.0	27.0	27	25.0	36	35.0	31	33	26	48.0	30	25.0	28.0	29.0	23.0	39	42
262	803663	46	49	21.0	30.0	39	25.0	35	55.0	42	48	30	49.0	36	37.0	30.0	45.0	25.0	52	64
263	803664	27	38	20.0	25.0	32	36.0	38	41.0	34	45	36	46.0	32	39.0	31.0	39.0	22.0	41	43
264	803665	16	29	13.0	26.0	18	45.0	32	36.0	24	44	8	39.0	34	28.0	24.0	26.0	25.0	47	37
265	803667	20	20	14.0	21.0	21	35.0	27	25.0	30	43	17	37.0	35	35.0	22.0	27.0	22.0	36	42
266	803671	20	26	14.0	17.0	20	28.0	41	33.0	35	36	14	34.0	21	20.0	16.0	28.0	20.0	48	31
267	803672	20	26	13.0	25.0	24	46.0	36	25.0	30	32	8	35.0	27	21.0	29.0	17.0	19.0	44	36
268	803673	21	24	15.0	25.0	31	40.0	25	43.0	40	40	25	34.0	35	23.0	38.0	25.0	15.0	27	37
269	803674	29	23	20.0	30.0	20	44.0	35	25.0	40	27	27	43.0	31	21.0	22.0	23.0	24.0	40	32
270	803675	30	37	18.0	35.0	18	43.0	29	28.0	41	40	26	37.0	32	25.0	24.0	28.0	23.0	50	47
271	803676	31	41	16.0	29.0	28	39.0	32	42.0	22	40	30	44.0	21	18.0	20.0	32.0	24.0	37	37
272	803677	23	36	17.0	23.0	27	42.0	34	37.0	32	39	37	51.0	28	28.0	20.0	30.0	24.0	49	57
273	803678	32	37	16.0	32.0	24	39.0	25	31.0	31	32	36	45.0	35	26.0	21.0	33.0	23.0	50	39
274	803680	32	56	21.0	30.0	40	45.0	41	51.0	44	48	32	40.0	40	39.0	41.0	31.0	25.0	55	57
275	803681	16	38	17.0	18.0	20	41.0	38	18.0	34	33	39	58.0	23	25.0	33.0	32.0	23.0	50	51
276	803685	20	24	22.0	22.0	17	38.0	25	25.0	35	35	25	34.0	33	35.0	13.0	20.0	23.0	52	57
277	803782	28	24	25.0	20.0	22	34.0	33	14.0	44	27	31	27.0	33	27.0	31.0	23.0	24.0	53	44
278	803804	29	31	26.0	18.0	24	33.0	31	25.0	45	34	18	64.0	32	35.0	24.0	28.0	21.0	51	58
279	803814	44	52	26.0	40.0	40	33.0	42	49.0	48	44	57	64.0	43	43.0	36.0	44.0	26.0	53	63
280	803815	43	55	25.0	40.0	43	40.0	60	68.0	45	47	60	70.0	42	41.0	41.0	43.0	25.0	63	58
281	803817	40	32	26.0	30.0	25	43.0	43	49.0	45	43	44	38.0	43	42.0	41.0	24.0	24.0	54	60
282	803821	50	51	27.0	45.0	43	45.0	56	64.0	46	46	64	53.0	45	41.0	48.0	49.0	26.0	60	64
283	803823	23	20	24.0	23.0	23	35.0	27	21.0	32	42	17	29.0	28	27.0	20.0	25.0	24.0	46	46
284	803825	38	50	21.0	41.0	42	40.0	44	57.0	46	47	52	69.0	41	41.0	41.0	43.0	22.0	58	58
285	803827	46	58	23.0	47.0	49	42.0	58	68.0	48	47	57	63.0	46	40.0	50.0	52.0	25.0	58	58
286	803829	31	33	22.0	36.0	32	44.0	49	54.0	43	47	41	47.0	35	39.0	32.0	29.0	23.0	54	47
287	803831	37	42	23.0	37.0	41	42.0	40	58.0	46	48	36	56.0	40	42.0	38.0	47.0	27.0	55	63
288	803836	27	32	20.0	22.0	32	40.0	29	16.0	30	45	25	49.0	32	42.0	22.0	30.0	23.0	47	56
289	803966	47	43	21.0	44.0	39	48.0	42	30.0	46	43	29	60.0	38	35.0	39.0	29.0	22.0	60	56
290	803979	26	25	25.0	31.0	29	46.0	28	29.0	41	41	26	46.0	39	27.0	27.0	23.0	20.0	52	51
291	803988	39	40	18.0	43.0	32	45.0	46	46.0	41	43	26	62.0	40	41.0	39.0	34.0	20.0	60	62
292	803991	25	24	14.0	24.0	19	42.0	39	33.0	27	27	15	31.0	29	32.0	22.0	16.0	24.0	47	35
293	803994	46	39	17.0	35.0	39	43.0	48	32.0	40	40	33	40.0	45	44.0	35.0	33.0	22.0	55	53
294	803997	35	32	16.0	28.0	38	36.0	29	35.0	39	42	30	28.0	31	39.0	29.0	22.0	21.0	35	48
295	803999	47	38	17.0	37.0	38	42.0	45	52.0	44	45	25	50.0	40	44.0	38.0	42.0	21.0	57	62
296	804001	48	42	16.0	31.0	39	40.0	36	40.0	37	48	26	56.0	34	32.0	27.0	43.0	22.0	52	59
297	804003	26	36	12.0	31.0	33	39.0	30	28.0	40	46	19	44.0	31	34.0	22.0	15.0	20.0	48	55
298	804009	20	40	19.0	31.0	32	41.0	45	46.0	42	43	16	49.0	32	37.0	22.0	44.0	19.0	54	52
299	804011	25	33	19.0	26.0	29	42.0	38	46.0	36	45	25	39.0	35	35.0	31.0	35.0	19.0	54	51
300	804019	45	45	20.0	47.0	36	42.0	46	44.0	41	46	32	54.0	34	38.0	36.0	42.0	22.0	59	53
301	804021	23	25	21.0	34.0	40	42.0	33	16.0	34	43	25	44.0	29	39.0	25.0	20.0	21.0	56	43
302	804023	9	36	21.0	17.0	38	38.0	27	18.0	27	38	30	26.0	22	35.0	22.0	32.0	19.0	42	46
303	804041	48	44	15.0	44.0	33	45.0	36	34.0	41	46	30	48.0	33	40.0	38.0	33.0	21.0	59	59
304	804043	40	39	15.0	33.0	20	39.0	33	35.0	40	40	25	43.0	26	39.0	34.0	27.0	20.0	51	56
305	804045	37	40	17.0	34.0	38	43.0	42	46.0	45	46	39	62.0	39	41.0	38.0	30.0	23.0	55	53
306	804056	55	30	18.0	17.0	33	38.0	39	44.0	40	46	11	46.0	29	42.0	27.0	30.0	22.0	58	63
307	804070	37	47	20.0	43.0	44	43.0	53	48.0	42	49	31	51.0	35	42.0	30.0	39.0	19.0	56	63
308	804076	39	44	25.0	44.0	40	42.0	49	64.0	44	45	29	58.0	37	42.0	41.0	39.0	19.0	57	67
309	804078	32	45	24.0	41.0	41	42.0	45	54.0	41	48	26	47.0	41	39.0	33.0	30.0	19.0	60	65
310	804080	35	47	24.0	40.0	41	41.0	48	60.0	45	46	28	55.0	39	43.0	27.0	31.0	19.0	57	60
311	804084	20	25	20.0	36.0	41	46.0	36	17.0	37	39	25	39.0	25	35.0	25.0	26.0	19.0	50	39
312	804088	35	46	17.0	42.0	33	46.0	42	57.0	39	48	45	64.0	39	42.0	29.0	39.0	23.0	51	52
313	804131	12	31	0.0	47.0	28	0.0	30	30.0	40	46	45	39.0	32	34.0	25.0	25.0	0.0	50	54
314	804149	30	35	20.0	24.0	32	49.0	50	49.0	47	43	40	66.0	37	36.0	32.0	36.0	24.0	59	51
315	804170	24	46	13.0	28.0	18	41.0	40	39.0	39	42	32	68.0	37	43.0	43.0	35.0	20.0	50	60
316	804231	43	32	25.0	44.0	38	42.0	30	59.0	45	44	17	60.0	34	39.0	50.0	25.0	22.0	60	62
317	804249	42	52	28.0	44.0	44	41.0	43	64.0	39	45	33	66.0	37	42.0	51.0	40.0	21.0	56	62
318	804263	46	38	25.0	41.0	43	40.0	40	52.0	45	47	44	67.0	47	42.0	32.0	39.0	26.0	59	58
319	804267	25	34	26.0	29.0	33	45.0	36	43.0	45	49	28	45.0	39	40.0	29.0	38.0	25.0	54	52
320	804271	29	37	25.0	31.0	40	41.0	33	52.0	44	42	42	51.0	42	36.0	22.0	40.0	26.0	49	50
321	804275	18	33	25.0	28.0	38	47.0	35	45.0	44	46	26	70.0	39	36.0	31.0	15.0	27.0	55	47
322	804280	37	60	26.0	43.0	48	48.0	42	64.0	44	49	27	75.0	45	44.0	43.0	47.0	29.0	59	63
323	804284	27	40	26.0	17.0	39	46.0	33	51.0	44	47	25	53.0	38	41.0	20.0	29.0	26.0	45	44
324	804288	24	36	25.0	26.0	36	36.0	32	59.0	43	45	36	54.0	37	38.0	27.0	37.0	25.0	48	54
325	804290	24	36	23.0	40.0	45	43.0	53	61.0	45	42	25	27.0	33	35.0	30.0	27.0	18.0	53	51
326	804292	17	20	21.0	22.0	31	34.0	32	27.0	38	42	19	32.0	30	39.0	25.0	21.0	25.0	51	49
327	804296	20	41	24.0	17.0	37	36.0	38	49.0	42	41	19	40.0	39	41.0	23.0	29.0	22.0	55	59
328	804299	23	39	23.0	23.0	35	40.0	34	42.0	41	41	19	45.0	36	35.0	25.0	25.0	24.0	41	53
329	804303	27	31	24.0	23.0	38	44.0	42	53.0	46	44	25	54.0	43	33.0	33.0	34.0	21.0	59	49
330	804307	16	26	22.0	27.0	32	48.0	37	46.0	43	33	28	40.0	40	33.0	22.0	26.0	20.0	48	49
331	804311	20	29	26.0	35.0	37	50.0	40	33.0	46	43	30	48.0	40	44.0	38.0	25.0	28.0	57	51
332	804315	29	39	24.0	36.0	38	39.0	28	48.0	46	38	31	51.0	41	38.0	33.0	33.0	26.0	53	46
333	804319	43	46	28.0	42.0	46	39.0	40	52.0	43	48	40	65.0	45	41.0	25.0	53.0	28.0	60	55
334	804335	20	27	25.0	36.0	43	36.0	47	50.0	43	40	25	53.0	29	35.0	33.0	25.0	21.0	59	46
335	804337	11	30	21.0	25.0	39	39.0	43	28.0	39	42	26	36.0	19	38.0	27.0	25.0	21.0	56	47
336	804339	20	32	24.0	47.0	41	38.0	57	61.0	45	40	32	61.0	37	33.0	31.0	28.0	25.0	59	47
337	804341	14	25	21.0	38.0	33	38.0	37	41.0	41	29	25	26.0	25	35.0	26.0	30.0	13.0	48	46
338	804440	25	27	20.0	13.0	21	44.0	29	36.0	44	48	26	55.0	33	36.0	25.0	17.0	10.0	47	53
339	804451	32	8	18.0	20.0	12	41.0	41	27.0	35	35	29	43.0	31	39.0	20.0	24.0	11.0	44	50
340	804456	29	11	21.0	11.0	18	44.0	27	36.0	43	43	25	19.0	36	36.0	28.0	12.0	11.0	45	51
341	804460	34	40	25.0	42.0	34	49.0	39	58.0	48	49	43	64.0	40	40.0	36.0	49.0	29.0	62	59
342	804461	35	38	24.0	30.0	30	48.0	36	63.0	47	49	37	69.0	41	38.0	34.0	50.0	28.0	61	59
343	804463	34	25	0.0	25.0	42	0.0	38	25.0	42	47	29	26.0	33	29.0	35.0	27.0	0.0	39	53
344	804464	28	29	25.0	31.0	17	47.0	40	53.0	45	47	32	57.0	38	41.0	22.0	36.0	26.0	53	56
345	804466	36	26	27.0	27.0	26	47.0	35	43.0	41	46	34	59.0	40	39.0	26.0	25.0	26.0	52	58
346	804468	30	27	26.0	17.0	26	45.0	36	43.0	45	47	33	61.0	40	36.0	22.0	26.0	26.0	46	51
347	804469	49	55	28.0	46.0	46	50.0	52	63.0	49	48	62	75.0	47	40.0	54.0	58.0	28.0	59	62
348	804470	40	51	25.0	41.0	37	50.0	53	65.0	46	46	34	74.0	41	40.0	28.0	39.0	26.0	58	56
349	804471	33	45	24.0	33.0	37	43.0	46	63.0	46	48	25	73.0	41	38.0	34.0	45.0	20.0	60	52
350	804472	35	39	23.0	45.0	43	49.0	49	62.0	49	48	56	73.0	47	40.0	40.0	43.0	27.0	59	60
351	804534	44	46	24.0	43.0	40	50.0	48	59.0	47	47	55	73.0	46	39.0	39.0	39.0	29.0	61	56
352	804535	29	43	25.0	41.0	35	42.0	45	63.0	47	48	56	75.0	45	39.0	42.0	52.0	19.0	59	64
353	804536	30	42	26.0	39.0	40	48.0	50	63.0	47	48	47	71.0	40	41.0	41.0	53.0	19.0	54	50
354	804537	37	54	24.0	46.0	45	46.0	61	66.0	47	47	58	75.0	43	38.0	48.0	52.0	19.0	59	56
355	804538	27	44	23.0	39.0	30	46.0	36	63.0	46	48	50	70.0	43	37.0	40.0	48.0	18.0	50	46
356	804539	31	28	25.0	30.0	19	47.0	50	54.0	39	44	25	41.0	35	37.0	33.0	36.0	18.0	47	43
357	804540	26	29	24.0	33.0	23	45.0	29	36.0	36	47	39	57.0	33	36.0	37.0	42.0	19.0	50	46
358	804541	31	39	23.0	41.0	23	40.0	27	37.0	44	48	29	51.0	40	38.0	24.0	48.0	19.0	54	44
359	804542	31	28	24.0	31.0	28	42.0	36	48.0	42	48	44	63.0	38	33.0	21.0	35.0	20.0	45	40
360	804543	24	26	25.0	21.0	27	44.0	28	42.0	41	43	28	66.0	37	37.0	20.0	23.0	18.0	43	40
361	804544	23	36	23.0	27.0	30	48.0	34	49.0	44	46	39	63.0	33	36.0	29.0	36.0	18.0	39	35
362	804545	24	38	25.0	40.0	32	46.0	44	62.0	47	47	34	61.0	40	36.0	37.0	46.0	19.0	52	45
363	804546	33	47	26.0	39.0	33	49.0	45	52.0	46	48	49	67.0	42	40.0	35.0	55.0	19.0	46	46
364	804547	24	26	22.0	27.0	25	47.0	30	46.0	45	48	27	54.0	39	35.0	29.0	20.0	20.0	44	44
365	804548	21	37	22.0	25.0	20	45.0	26	39.0	43	44	33	53.0	35	39.0	22.0	26.0	20.0	44	35
366	804549	24	20	23.0	24.0	11	46.0	25	41.0	38	47	33	48.0	32	32.0	20.0	45.0	27.0	43	28
367	804550	26	26	25.0	29.0	38	40.0	28	40.0	39	43	31	63.0	35	36.0	28.0	43.0	26.0	42	40
368	804551	26	34	26.0	36.0	34	46.0	25	52.0	45	48	30	56.0	39	37.0	26.0	21.0	27.0	59	51
369	804552	22	22	25.0	27.0	19	47.0	25	52.0	32	38	34	41.0	24	34.0	20.0	11.0	23.0	30	40
370	804553	33	47	25.0	42.0	35	42.0	48	65.0	49	49	47	61.0	33	38.0	37.0	37.0	26.0	65	49
371	804554	34	44	26.0	40.0	36	45.0	32	52.0	46	49	49	62.0	38	37.0	43.0	53.0	25.0	47	45
372	804555	20	30	24.0	28.0	34	47.0	29	47.0	43	48	27	56.0	35	43.0	26.0	40.0	27.0	45	45
373	804556	26	36	22.0	42.0	36	45.0	45	54.0	47	49	47	59.0	44	39.0	40.0	33.0	25.0	55	53
374	804557	21	31	22.0	35.0	33	43.0	36	46.0	45	49	32	50.0	34	40.0	38.0	35.0	26.0	60	47
375	804558	33	47	28.0	40.0	41	46.0	53	67.0	46	48	29	70.0	44	39.0	38.0	50.0	26.0	61	53
376	804559	25	37	28.0	21.0	39	48.0	44	51.0	33	40	26	57.0	32	35.0	31.0	40.0	27.0	45	40
377	804560	53	59	29.0	45.0	47	50.0	52	69.0	50	49	61	72.0	46	45.0	54.0	59.0	29.0	63	57
378	804561	44	51	29.0	41.0	47	50.0	56	68.0	44	48	65	74.0	46	41.0	53.0	57.0	23.0	58	57
379	804562	28	41	25.0	40.0	24	50.0	33	58.0	43	48	39	61.0	39	41.0	28.0	21.0	26.0	59	50
380	804563	31	39	28.0	31.0	32	47.0	36	56.0	47	47	30	62.0	41	40.0	26.0	38.0	27.0	48	53
381	804564	29	24	25.0	35.0	36	46.0	43	54.0	48	49	37	63.0	43	39.0	29.0	32.0	26.0	63	48
382	804565	48	39	24.0	35.0	41	46.0	46	60.0	45	47	40	66.0	42	37.0	38.0	41.0	23.0	57	51
383	804566	58	50	28.0	38.0	40	50.0	63	69.0	49	49	60	73.0	47	45.0	47.0	51.0	27.0	62	54
384	804567	21	21	25.0	30.0	28	48.0	40	57.0	43	47	31	54.0	38	35.0	8.0	21.0	26.0	49	47
385	804568	31	27	25.0	26.0	33	45.0	30	36.0	44	39	33	67.0	38	35.0	20.0	26.0	24.0	34	42
386	804569	57	40	25.0	38.0	40	47.0	30	53.0	45	45	38	64.0	45	43.0	26.0	44.0	27.0	55	58
387	804570	32	41	24.0	30.0	38	47.0	43	64.0	46	46	48	69.0	40	38.0	33.0	40.0	26.0	48	59
388	804571	30	22	25.0	17.0	22	46.0	29	49.0	43	38	29	47.0	38	38.0	15.0	18.0	24.0	45	50
389	804572	41	39	27.0	29.0	37	46.0	45	63.0	45	43	26	72.0	39	40.0	28.0	43.0	27.0	63	52
390	804573	43	56	24.0	40.0	40	50.0	55	65.0	43	48	63	74.0	45	41.0	44.0	50.0	28.0	60	52
391	804574	41	42	26.0	39.0	43	50.0	51	65.0	48	44	58	69.0	42	39.0	40.0	51.0	27.0	62	58
392	804575	21	31	24.0	18.0	22	44.0	27	27.0	42	37	25	59.0	27	40.0	20.0	23.0	22.0	34	44
393	804576	33	46	22.0	37.0	39	42.0	27	53.0	45	42	38	70.0	39	42.0	44.0	42.0	24.0	53	60
394	804577	23	38	21.0	32.0	33	36.0	35	49.0	47	40	29	65.0	41	40.0	20.0	39.0	25.0	48	48
395	804578	20	39	24.0	21.0	36	39.0	45	52.0	44	46	32	58.0	42	41.0	27.0	35.0	24.0	56	49
396	804579	43	44	25.0	36.0	45	50.0	53	64.0	45	44	35	75.0	45	43.0	34.0	50.0	23.0	60	46
397	804580	48	51	26.0	42.0	43	50.0	45	66.0	45	44	54	69.0	42	42.0	45.0	50.0	24.0	61	53
398	804581	38	32	23.0	27.0	34	39.0	35	49.0	44	36	27	38.0	38	37.0	23.0	36.0	21.0	46	41
399	804582	45	53	26.0	43.0	41	50.0	47	63.0	46	43	47	73.0	45	43.0	48.0	53.0	27.0	57	57
400	804583	41	48	26.0	46.0	41	50.0	53	69.0	44	48	38	64.0	45	42.0	45.0	49.0	27.0	66	58
401	804584	36	51	26.0	34.0	38	48.0	56	65.0	43	42	41	71.0	42	43.0	38.0	56.0	28.0	62	43
402	804585	24	44	27.0	33.0	29	50.0	47	59.0	47	47	47	58.0	45	42.0	25.0	29.0	27.0	64	54
403	804588	24	21	27.0	41.0	26	44.0	30	25.0	44	45	32	32.0	32	30.0	35.0	32.0	29.0	52	52
404	804594	49	55	30.0	43.0	48	39.0	49	56.0	46	48	60	71.0	46	36.0	49.0	54.0	28.0	63	68
405	804599	43	55	28.0	36.0	46	34.0	41	48.0	45	43	31	73.0	35	30.0	39.0	44.0	25.0	51	52
406	804603	36	47	27.0	34.0	41	39.0	34	27.0	39	47	33	59.0	42	36.0	52.0	44.0	27.0	52	54
407	804604	33	55	28.0	46.0	48	40.0	58	63.0	47	45	62	72.0	44	41.0	50.0	44.0	29.0	64	62
408	804607	28	35	28.0	31.0	36	37.0	37	29.0	33	45	25	37.0	37	34.0	46.0	29.0	28.0	47	56
409	804608	31	49	29.0	43.0	47	42.0	48	51.0	41	47	49	70.0	37	38.0	51.0	38.0	27.0	58	61
410	804611	33	40	28.0	43.0	45	50.0	51	55.0	44	43	62	69.0	38	37.0	47.0	38.0	28.0	58	60
411	804616	46	53	30.0	38.0	47	50.0	57	53.0	35	43	61	65.0	41	40.0	49.0	41.0	29.0	59	51
412	804617	35	46	28.0	43.0	45	49.0	32	45.0	39	41	29	67.0	36	36.0	46.0	32.0	25.0	50	46
413	804621	25	47	29.0	42.0	39	40.0	37	51.0	43	45	45	69.0	32	34.0	47.0	44.0	20.0	61	56
414	804623	44	46	29.0	46.0	46	50.0	53	52.0	41	44	65	70.0	35	35.0	49.0	38.0	29.0	64	65
415	804624	20	45	26.0	41.0	45	48.0	40	41.0	32	43	40	48.0	37	36.0	37.0	35.0	24.0	52	46
416	804628	47	41	29.0	38.0	46	50.0	48	48.0	45	47	40	73.0	38	41.0	46.0	50.0	24.0	63	60
417	804630	41	41	26.0	44.0	38	46.0	49	52.0	38	40	27	52.0	36	35.0	38.0	43.0	25.0	53	55
418	804636	24	24	27.0	34.0	35	36.0	41	36.0	37	42	19	54.0	23	32.0	39.0	36.0	25.0	50	47
419	804639	13	30	26.0	35.0	29	36.0	36	29.0	36	41	15	49.0	37	34.0	38.0	30.0	25.0	51	52
420	804644	35	47	28.0	38.0	35	35.0	52	60.0	31	41	51	65.0	33	38.0	52.0	46.0	25.0	60	63
421	804660	44	54	26.0	39.0	49	47.0	64	52.0	42	48	63	69.0	41	41.0	46.0	49.0	28.0	61	59
422	804679	28	30	27.0	33.0	39	46.0	42	25.0	44	43	29	59.0	36	28.0	39.0	40.0	24.0	56	52
423	804680	24	38	27.0	33.0	39	41.0	36	33.0	40	41	25	55.0	33	36.0	39.0	34.0	25.0	52	51
424	804681	18	31	26.0	33.0	40	42.0	40	30.0	45	38	27	33.0	30	29.0	23.0	20.0	24.0	54	39
425	804683	30	42	28.0	39.0	44	39.0	39	40.0	45	43	53	57.0	39	35.0	50.0	43.0	24.0	50	54
426	804686	28	49	30.0	33.0	49	49.0	38	55.0	43	47	45	67.0	39	37.0	41.0	44.0	29.0	58	52
427	804687	20	36	27.0	34.0	39	44.0	33	37.0	45	39	14	56.0	23	30.0	32.0	21.0	27.0	44	41
428	804688	20	36	30.0	36.0	38	42.0	37	51.0	39	45	25	54.0	37	29.0	36.0	24.0	28.0	56	43
429	804699	27	31	26.0	24.0	31	48.0	25	50.0	22	31	45	44.0	34	23.0	23.0	47.0	23.0	47	45
430	804700	18	24	26.0	36.0	33	48.0	28	31.0	36	31	25	44.0	35	20.0	20.0	35.0	22.0	45	49
431	804701	24	45	27.0	41.0	44	48.0	34	47.0	40	47	33	53.0	36	40.0	28.0	30.0	22.0	48	50
432	804702	16	41	28.0	28.0	33	48.0	34	45.0	36	38	25	55.0	39	31.0	28.0	33.0	24.0	47	54
433	804703	25	29	27.0	35.0	41	39.0	34	35.0	44	42	32	34.0	34	37.0	29.0	42.0	24.0	58	52
434	804704	25	32	27.0	39.0	33	41.0	36	48.0	45	46	45	58.0	39	40.0	43.0	36.0	23.0	53	49
435	804710	13	27	26.0	26.0	28	38.0	25	28.0	44	40	25	37.0	30	31.0	27.0	31.0	23.0	48	41
436	804711	32	36	27.0	31.0	34	46.0	35	34.0	39	39	18	38.0	24	26.0	42.0	33.0	22.0	42	39
437	804712	27	38	27.0	35.0	35	45.0	41	45.0	44	39	34	50.0	26	34.0	45.0	37.0	28.0	53	45
438	804713	20	23	28.0	37.0	30	46.0	45	46.0	44	26	26	25.0	25	30.0	29.0	23.0	23.0	44	49
439	804716	20	36	26.0	32.0	33	42.0	50	45.0	45	47	31	47.0	33	37.0	37.0	26.0	26.0	44	57
440	804717	49	43	26.0	39.0	41	38.0	36	42.0	44	48	33	40.0	34	41.0	48.0	39.0	26.0	56	61
441	804718	14	27	28.0	31.0	22	36.0	28	43.0	37	36	17	25.0	20	23.0	24.0	29.0	25.0	42	30
442	804719	15	32	25.0	32.0	23	35.0	39	54.0	37	41	16	44.0	23	35.0	42.0	25.0	28.0	42	34
443	804720	22	31	28.0	34.0	25	40.0	42	49.0	43	39	37	47.0	25	33.0	38.0	26.0	26.0	49	33
444	804721	20	34	25.0	28.0	30	38.0	27	43.0	25	35	20	48.0	31	34.0	29.0	31.0	25.0	43	46
445	804722	21	34	28.0	36.0	30	47.0	39	56.0	31	44	27	50.0	31	37.0	35.0	40.0	26.0	55	57
446	804723	17	27	27.0	19.0	20	38.0	27	49.0	38	37	14	38.0	35	36.0	29.0	36.0	26.0	40	46
447	804724	15	28	26.0	23.0	22	39.0	30	35.0	34	38	16	37.0	31	32.0	20.0	25.0	25.0	42	45
448	804725	20	26	28.0	32.0	23	39.0	25	48.0	30	37	20	35.0	26	33.0	27.0	26.0	27.0	47	47
